"Time","State","Probability"
15.4366197183099,"Gridlock",0.66666656475533
15.6056338028169,"Light",0.111111146780079
15.6056338028169,"Heavy",0.222222257891191
15.6056338028169,"Gridlock",0.666666595328731
15.7746478873239,"Light",0.111111136079389
15.7746478873239,"Heavy",0.2222222471905
15.7746478873239,"Gridlock",0.666666616730112
15.943661971831,"Light",0.111111128588906
15.943661971831,"Heavy",0.222222239700017
15.943661971831,"Gridlock",0.666666631711079
16.112676056338,"Light",0.0333333368288923
16.112676056338,"Heavy",0.188888899375566
16.112676056338,"Gridlock",0.777777763795543
16.2816901408451,"Light",0.0222222236204458
16.2816901408451,"Heavy",0.15111111460667
16.2816901408451,"Gridlock",0.826666661772886
16.4507042253521,"Light",0.0173333338227116
16.4507042253521,"Heavy",0.139111112369513
16.4507042253521,"Gridlock",0.843555553807777
